CodigoProduto;SaldoDisponivel;ID Tiny_x;Preço padrão_x;Código (SKU)_x;Preço padrão_y;Código (SKU)_y;Preço padrão;ID Tiny_y
8.03.70.01.06;0;811924973;0.0;;;;0.0;811924973
8.03.70.02.69;0;811925000;0.0;;;;0.0;811925000
8.03.71.01.07;0;809542199;0.0;;;;0.0;809542199
8.03.71.02.07;11;809542251;199.0;8.03.71.02.07;199.0;8.03.71.02.07;199.0;809542251
8.03.71.03.18;12;809542568;199.0;8.03.71.03.18;199.0;8.03.71.03.18;199.0;809542568
8.03.71.04.00;0;809542446;0.0;;;;0.0;809542446
8.03.71.05.00;0;809542274;259.0;8.03.71.05.00;259.0;8.03.71.05.00;259.0;809542274
8.03.71.06.00;1;809542637;259.0;8.03.71.06.00;259.0;8.03.71.06.00;259.0;809542637
8.03.71.07.00;8;809542465;219.0;8.03.71.07.00;219.0;8.03.71.07.00;219.0;809542465
8.03.71.08.00;12;809542514;199.0;8.03.71.08.00;199.0;8.03.71.08.00;199.0;809542514
8.03.71.09.00;8;809542345;259.0;8.03.71.09.00;259.0;8.03.71.09.00;259.0;809542345
8.03.71.10.00;24;809542332;259.0;8.03.71.10.00;259.0;8.03.71.10.00;259.0;809542332
8.03.71.11.18;0;809541807;0.0;;;;0.0;809541807
8.03.71.12.07;0;811930661;0.0;;;;0.0;811930661
8.03.71.13.10;0;811930645;0.0;;;;0.0;811930645
8.03.71.14.00;0;812010063;0.0;;;;0.0;812010063
8.03.71.15.10;0;811930621;0.0;;;;0.0;811930621
8.03.71.16.07;19;809541322;199.0;8.03.71.16.07;199.0;8.03.71.16.07;199.0;809541322
8.03.71.17.00;8;809541348;199.0;8.03.71.17.00;199.0;8.03.71.17.00;199.0;809541348
8.03.71.18.00;0;809541385;259.0;8.03.71.18.00;259.0;8.03.71.18.00;259.0;809541385
8.03.71.19.07;8;809541327;169.0;8.03.71.19.07;169.0;8.03.71.19.07;169.0;809541327
8.03.71.20.18;17;809541412;169.0;8.03.71.20.18;169.0;8.03.71.20.18;169.0;809541412
8.03.71.21.07;14;914221194;159.0;8.03.71.21.07;159.0;8.03.71.21.07;159.0;914221194
8.03.71.22.10;19;914221202;159.0;8.03.71.22.10;159.0;8.03.71.22.10;159.0;914221202
8.03.73.01.10;0;914968761;0.0;;;;0.0;914968761
8.03.73.02.01;0;914968783;0.0;;;;0.0;914968783
8.03.73.03.01;0;914970019;0.0;;;;0.0;914970019
8.03.73.04.01;0;914968822;0.0;;;;0.0;914968822
8.03.73.06.01;0;914968834;0.0;;;;0.0;914968834
8.03.73.08.01;0;914968857;0.0;;;;0.0;914968857
8.03.74.01.01;0;811358301;1499.0;8.03.74.01.01;1499.0;8.03.74.01.01;1499.0;811358301
8.03.74.01.10;0;809542724;399.0;8.03.74.01.10;399.0;8.03.74.01.10;399.0;809542724
8.03.74.02.01;0;811357953;0.0;;;;0.0;811357953
8.03.74.02.10;0;809540412;0.0;;;;0.0;809540412
8.03.74.03.01;0;811360220;609.0;8.03.74.03.01;609.0;8.03.74.03.01;609.0;811360220
8.03.74.04.01;0;811359377;609.0;8.03.74.04.01;609.0;8.03.74.04.01;609.0;811359377
8.03.74.05.01;0;811359450;0.0;;;;0.0;811359450
8.03.74.06.01;0;811359522;769.9;8.03.74.06.01;769.9;8.03.74.06.01;769.9;811359522
8.03.74.07.01;0;811816866;2299.0;8.03.74.07.01;2299.0;8.03.74.07.01;2299.0;811816866
8.03.74.08.01;2;811817920;1999.0;8.03.74.08.01;1999.0;8.03.74.08.01;1999.0;811817920
8.03.74.09.01;0;811360146;0.0;;;;0.0;811360146
8.03.74.10.01;0;811359253;0.0;;;;0.0;811359253
8.03.74.11.01;0;811359953;0.0;;;;0.0;811359953
8.03.74.12.01;0;811359310;0.0;;;;0.0;811359310
8.03.74.13.01;2;914969961;1799.0;8.03.74.13.01;1799.0;8.03.74.13.01;1799.0;914969961
8.03.74.14.01;2;914969975;999.0;8.03.74.14.01;999.0;8.03.74.14.01;999.0;914969975
8.03.74.15.01;2;914224546;2798.0;8.03.74.15.01;2798.0;8.03.74.15.01;2798.0;914224546
8.03.76.01.01;0;811357759;0.0;;;;0.0;811357759
8.03.76.02.01;0;811360455;0.0;;;;0.0;811360455
8.03.76.03.10;0;811360460;0.0;;;;0.0;811360460
8.03.76.04.01;0;811360487;1229.0;8.03.76.04.01;1229.0;8.03.76.04.01;1229.0;811360487
8.03.76.05.10;0;811360763;0.0;;;;0.0;811360763
8.03.76.06.01;1;811360824;1200.0;8.03.76.06.01;1200.0;8.03.76.06.01;1200.0;811360824
8.03.76.07.01;21;811859328;1059.0;8.03.76.07.01;1059.0;8.03.76.07.01;1059.0;811859328
8.03.76.08.01;2;922293808;0.0;;;;0.0;922293808
8.03.76.09.10;2;922293921;0.0;;;;0.0;922293921
8.03.76.10.10;2;922293838;0.0;;;;0.0;922293838
8.03.84.01.01;0;811358631;1199.0;8.03.84.01.01;1199.0;8.03.84.01.01;1199.0;811358631
8.03.91.08.10;0;812031577;0.0;;;;0.0;812031577
8.04.01.01.01;2;916808898;0.0;;;;0.0;916808898
8.04.01.01.10;8;915287716;1699.0;8.04.01.01.10;1699.0;8.04.01.01.10;1699.0;915287716
8.04.01.02.07;2;915287711;1699.0;8.04.01.02.07;1699.0;8.04.01.02.07;1699.0;915287711
8.04.01.07.50;3;811364459;791.9;8.04.01.07.50;791.9;8.04.01.07.50;791.9;811364459
8.04.01.11.27;3;811365564;1618.9;8.04.01.11.27;1618.9;8.04.01.11.27;1618.9;811365564
8.04.01.12.108;0;811364392;791.9;8.04.01.12.108;791.9;8.04.01.12.108;791.9;811364392
8.04.01.14.01;81;811364339;791.9;8.04.01.14.01;791.9;8.04.01.14.01;791.9;811364339
8.04.01.15.10;3;811849045;0.0;;;;0.0;811849045
8.04.01.16.10;4;917236808;0.0;;;;0.0;917236808
8.04.01.17.10;0;921333088;0.0;;;;0.0;921333088
8.04.01.18.01;1;921333124;0.0;;;;0.0;921333124
8.04.01.19.10;3;927766906;0.0;;;;0.0;927766906
8.04.01.69.01;0;811848916;934.9;8.04.01.69.01;934.9;8.04.01.69.01;934.9;811848916
8.04.02.02.80;0;817773951;0.0;;;;0.0;817773951
8.04.02.03.27;0;817774350;0.0;;;;0.0;817774350
8.04.02.06.11;0;811361413;0.0;;;;0.0;811361413
8.04.02.07.106;11;811363952;2199.0;8.04.02.07.106;2199.0;8.04.02.07.106;2199.0;811363952
8.04.02.08.01;0;811927869;1399.0;8.04.02.08.01;1399.0;8.04.02.08.01;1399.0;811927869
8.04.02.09.11;0;811364047;0.0;;;;0.0;811364047
8.04.02.10.11;0;811928059;1399.0;8.04.02.10.11;1399.0;8.04.02.10.11;1399.0;811928059
8.04.02.11.12;0;914218684;2199.0;8.04.02.11.12;2199.0;8.04.02.11.12;2199.0;914218684
8.04.02.12.06;0;915288053;219.0;8.04.02.12.06;219.0;8.04.02.12.06;219.0;915288053
8.04.02.13.80;0;922356130;0.0;;;;0.0;922356130
8.04.03.03.07;0;914217227;0.0;;;;0.0;914217227
8.04.03.05.11;0;914217463;0.0;;;;0.0;914217463
8.04.03.06.57;0;811364940;653.9;8.04.03.06.57;653.9;8.04.03.06.57;653.9;811364940
8.04.03.10.10;0;811363616;653.9;8.04.03.10.10;653.9;8.04.03.10.10;653.9;811363616
8.04.03.11.00;0;811365849;787.9;8.04.03.11.00;787.9;8.04.03.11.00;787.9;811365849
8.04.03.13.10;0;811365764;0.0;;;;0.0;811365764
8.04.03.14.07;0;811365697;649.9;8.04.03.14.07;649.9;8.04.03.14.07;649.9;811365697
8.04.03.15.10;0;811365321;0.0;;;;0.0;811365321
8.04.03.17.18;0;811365400;0.0;;;;0.0;811365400
8.04.03.19.07;0;811364880;653.9;8.04.03.19.07;653.9;8.04.03.19.07;653.9;811364880
8.04.03.20.18;14;811365002;653.9;8.04.03.20.18;653.9;8.04.03.20.18;653.9;811365002
8.04.03.21.10;28;811363424;1074.9;8.04.03.21.10;1074.9;8.04.03.21.10;1074.9;811363424
8.04.03.22.07;0;811364205;895.9;8.04.03.22.07;895.9;8.04.03.22.07;895.9;811364205
8.04.03.23.18;0;811364148;895.9;8.04.03.23.18;895.9;8.04.03.23.18;895.9;811364148
8.04.03.24.57;0;914218179;0.0;;;;0.0;914218179
8.04.03.25.18;0;811365440;787.9;8.04.03.25.18;787.9;8.04.03.25.18;787.9;811365440
8.04.03.27.10;0;811364293;895.9;8.04.03.27.10;895.9;8.04.03.27.10;895.9;811364293
8.04.03.28.18;0;811365897;0.0;;;;0.0;811365897
8.04.04.01.07;0;811366272;0.0;;;;0.0;811366272
8.04.04.02.18;0;811366337;0.0;;;;0.0;811366337
8.04.04.04.10;2;811365226;957.9;8.04.04.04.10;957.9;8.04.04.04.10;957.9;811365226
8.04.04.05.07;1;811365043;957.9;8.04.04.05.07;957.9;8.04.04.05.07;957.9;811365043
8.04.04.06.18;3;811365110;847.9;8.04.04.06.18;847.9;8.04.04.06.18;847.9;811365110
8.04.04.07.18;0;811364815;0.0;;;;0.0;811364815
8.04.04.08.10;0;811364772;409.9;8.04.04.08.10;409.9;8.04.04.08.10;409.9;811364772
8.04.04.09.07;0;811364708;490.9;8.04.04.09.07;490.9;8.04.04.09.07;490.9;811364708
8.04.04.10.10;4;811363517;1149.9;8.04.04.10.10;1149.9;8.04.04.10.10;1149.9;811363517
8.04.04.11.10;20;811363559;1149.9;8.04.04.11.10;1149.9;8.04.04.11.10;1149.9;811363559
8.04.04.12.06;11;811851348;105.9;8.04.04.12.06;105.9;8.04.04.12.06;105.9;811851348
8.04.04.13.06;0;811851367;130.9;8.04.04.13.06;130.9;8.04.04.13.06;130.9;811851367
8.04.04.14.06;0;811851396;148.9;8.04.04.14.06;148.9;8.04.04.14.06;148.9;811851396
8.04.04.15.18;3;811364599;796.9;8.04.04.15.18;796.9;8.04.04.15.18;796.9;811364599
8.04.04.16.07;0;811364571;796.9;8.04.04.16.07;796.9;8.04.04.16.07;796.9;811364571
8.04.04.17.01;3;914218783;796.9;8.04.04.17.01;796.9;8.04.04.17.01;796.9;914218783
8.04.04.18.10;3;917236868;0.0;;;;0.0;917236868
8.04.04.19.07;3;917236896;0.0;;;;0.0;917236896
8.04.04.20.18;2;917236920;0.0;;;;0.0;917236920
8.04.04.21.01;2;917236940;0.0;;;;0.0;917236940
8.04.104.01.01;0;811928252;0.0;;;;0.0;811928252
8.04.104.02.10;0;811928120;0.0;;;;0.0;811928120
8.04.104.03.07;0;811928145;0.0;;;;0.0;811928145
8.04.169.01.07;0;914225609;699.0;8.04.169.01.07;699.0;8.04.169.01.07;699.0;914225609
8.04.169.02.57;0;915287317;699.0;8.04.169.02.57;699.0;8.04.169.02.57;699.0;915287317
8.04.169.03.10;0;914225619;699.0;8.04.169.03.10;699.0;8.04.169.03.10;699.0;914225619
8.04.18.01.01;0;811927158;0.0;;;;0.0;811927158
8.04.23.04.27;6;811365969;899.0;8.04.23.04.27;899.0;8.04.23.04.27;899.0;811365969
8.04.23.05.27;0;914218060;0.0;;;;0.0;914218060
8.04.23.06.07;0;914218074;0.0;;;;0.0;914218074
8.04.23.10.07;0;811365497;899.0;8.04.23.10.07;899.0;8.04.23.10.07;899.0;811365497
8.04.23.11.57;0;914218091;0.0;;;;0.0;914218091
8.04.23.12.10;0;811363836;679.0;8.04.23.12.10;679.0;8.04.23.12.10;679.0;811363836
8.04.23.13.07;0;811363703;679.0;8.04.23.13.07;679.0;8.04.23.13.07;679.0;811363703
8.04.23.14.10;0;811363894;679.0;8.04.23.14.10;679.0;8.04.23.14.10;679.0;811363894
8.04.23.15.01;0;914969924;679.0;8.04.23.15.01;679.0;8.04.23.15.01;679.0;914969924
8.04.23.16.01;0;914287881;899.0;8.04.23.16.01;899.0;8.04.23.16.01;899.0;914287881
8.04.23.17.10;2;914287896;1299.0;8.04.23.17.10;1299.0;8.04.23.17.10;1299.0;914287896
8.04.24.01.01;0;811363057;0.0;;;;0.0;811363057
8.04.28.01.18;0;914225436;0.0;;;;0.0;914225436
8.04.28.15.10;0;811366417;0.0;;;;0.0;811366417
8.04.33.01.00;0;914218400;0.0;;;;0.0;914218400
8.04.39.03.18;0;811365938;0.0;;;;0.0;811365938
8.04.39.04.00;0;811848959;799.0;8.04.39.04.00;799.0;8.04.39.04.00;799.0;811848959
8.04.53.04.00;0;811859256;0.0;;;;0.0;811859256
8.04.53.05.00;0;811859236;0.0;;;;0.0;811859236
8.04.53.16.10;0;811364511;0.0;;;;0.0;811364511
8.04.53.17.10;0;811364671;0.0;;;;0.0;811364671
8.04.53.18.01;0;811927679;1899.0;8.04.53.18.01;1899.0;8.04.53.18.01;1899.0;811927679
8.04.61.01.10;1;811366165;1799.0;8.04.61.01.10;1799.0;8.04.61.01.10;1799.0;811366165
8.04.61.02.10;0;811366118;1799.0;8.04.61.02.10;1799.0;8.04.61.02.10;1799.0;811366118
8.04.61.03.11;23;811366044;1799.0;8.04.61.03.11;1799.0;8.04.61.03.11;1799.0;811366044
8.04.61.04.10;0;811848990;0.0;;;;0.0;811848990
8.04.61.05.18;0;811849014;0.0;;;;0.0;811849014
8.04.61.06.10;0;811849040;0.0;;;;0.0;811849040
8.04.61.07.10;0;811363326;0.0;;;;0.0;811363326
8.04.61.08.10;0;811363352;0.0;;;;0.0;811363352
8.04.61.09.10;0;914225322;1646.1;8.04.61.09.10;1646.1;8.04.61.09.10;1646.1;914225322
8.04.61.10.10;0;914225306;1829.0;8.04.61.10.10;1829.0;8.04.61.10.10;1829.0;914225306
8.04.71.01.10;0;812010998;0.0;;;;0.0;812010998
8.04.71.02.57;0;812010988;0.0;;;;0.0;812010988
8.04.71.03.10;4;811818433;139.9;8.04.71.03.10;139.9;8.04.71.03.10;139.9;811818433
8.04.71.04.07;2;811818410;139.9;8.04.71.04.07;139.9;8.04.71.04.07;139.9;811818410
8.04.71.05.18;4;811818455;139.9;8.04.71.05.18;139.9;8.04.71.05.18;139.9;811818455
8.04.74.01.01;1;914969949;1799.0;8.04.74.01.01;1799.0;8.04.74.01.01;1799.0;914969949
8.04.74.01.10;0;811363375;899.0;8.04.74.01.10;899.0;8.04.74.01.10;899.0;811363375
8.04.74.02.57;0;811363605;0.0;;;;0.0;811363605
8.04.74.03.07;0;811363611;0.0;;;;0.0;811363611
8.04.74.04.10;2;811848888;639.0;8.04.74.04.10;639.0;8.04.74.04.10;639.0;811848888
8.04.74.05.01;1;811848902;639.0;8.04.74.05.01;639.0;8.04.74.05.01;639.0;811848902
8.04.74.07.01;0;811364096;0.0;;;;0.0;811364096
8.04.74.08.01;0;811363401;0.0;;;;0.0;811363401
8.04.76.01.10;0;811848954;0.0;;;;0.0;811848954
8.04.76.02.10;0;811928158;1759.0;8.04.76.02.10;1759.0;8.04.76.02.10;1759.0;811928158
8.04.76.03.10;0;811928188;1749.0;8.04.76.03.10;1749.0;8.04.76.03.10;1749.0;811928188
8.04.76.04.01;0;811928248;0.0;;;;0.0;811928248
8.04.76.05.01;0;811928149;0.0;;;;0.0;811928149
8.04.76.06.11;0;811928225;1749.0;8.04.76.06.11;1749.0;8.04.76.06.11;1749.0;811928225
8.04.76.07.01;3;811928174;1749.0;8.04.76.07.01;1749.0;8.04.76.07.01;1749.0;811928174
8.04.77.01.10;0;811363599;0.0;;;;0.0;811363599
8.04.77.02.10;3;811372779;898.0;8.04.77.02.10;898.0;8.04.77.02.10;898.0;811372779
8.04.77.03.10;0;914222104;579.0;8.04.77.03.10;579.0;8.04.77.03.10;579.0;914222104
8.04.92.05.10;0;914220376;289.0;8.04.92.05.10;289.0;8.04.92.05.10;289.0;914220376
8.04.92.06.10;0;914220384;199.9;8.04.92.06.10;199.9;8.04.92.06.10;199.9;914220384
8.04.92.07.01;0;914219254;299.9;8.04.92.07.01;299.9;8.04.92.07.01;299.9;914219254
8.05.01.12.00;0;811380877;678.9;8.05.01.12.00;678.9;8.05.01.12.00;678.9;811380877
8.05.01.13.27;3;811927303;699.9;8.05.01.13.27;699.9;8.05.01.13.27;699.9;811927303
8.05.01.15.54;0;914217583;0.0;;;;0.0;914217583
8.05.01.16.18;0;811380974;0.0;;;;0.0;811380974
8.05.01.17.57;0;811927549;0.0;;;;0.0;811927549
8.05.01.18.27;6;809545020;800.9;8.05.01.18.27;800.9;8.05.01.18.27;800.9;809545020
8.05.01.19.17;2;809545057;800.9;8.05.01.19.17;800.9;8.05.01.19.17;800.9;809545057
8.05.02.05.80;0;811380695;899.0;8.05.02.05.80;899.0;8.05.02.05.80;899.0;811380695
8.05.02.06.27;0;914219850;0.0;;;;0.0;914219850
8.05.02.07.80;0;914219792;0.0;;;;0.0;914219792
8.05.02.08.27;0;914219876;0.0;;;;0.0;914219876
8.05.02.09.18;0;914219819;0.0;;;;0.0;914219819
8.05.02.10.10;0;811381061;1599.0;8.05.02.10.10;1599.0;8.05.02.10.10;1599.0;811381061
8.05.02.11.10;0;811381206;0.0;;;;0.0;811381206
8.05.02.12.11;0;811381159;0.0;;;;0.0;811381159
8.05.02.13.12;0;914220653;799.0;8.05.02.13.12;799.0;8.05.02.13.12;799.0;914220653
8.05.02.14.12;0;914225678;1599.0;8.05.02.14.12;1599.0;8.05.02.14.12;1599.0;914225678
8.05.03.01.07;0;909752859;599.9;8.05.03.01.07;599.9;8.05.03.01.07;599.9;909752859
8.05.03.02.18;0;909752871;599.9;8.05.03.02.18;599.9;8.05.03.02.18;599.9;909752871
8.05.03.15.07;3;809544394;404.9;8.05.03.15.07;404.9;8.05.03.15.07;404.9;809544394
8.05.03.16.18;0;914217497;0.0;;;;0.0;914217497
8.05.03.17.07;2;809544211;367.9;8.05.03.17.07;367.9;8.05.03.17.07;367.9;809544211
8.05.03.18.18;0;809544258;0.0;;;;0.0;809544258
8.05.04.01.18;0;809544941;846.9;8.05.04.01.18;846.9;8.05.04.01.18;846.9;809544941
8.05.04.02.07;0;809544905;846.9;8.05.04.02.07;846.9;8.05.04.02.07;846.9;809544905
8.05.04.03.07;0;809544974;416.9;8.05.04.03.07;416.9;8.05.04.03.07;416.9;809544974
8.05.04.04.17;0;809544978;0.0;;;;0.0;809544978
8.05.04.06.18;3;914220676;259.9;8.05.04.06.18;259.9;8.05.04.06.18;259.9;914220676
8.05.04.07.07;1;914220692;259.9;8.05.04.07.07;259.9;8.05.04.07.07;259.9;914220692
8.05.23.01.11;0;811848296;849.0;8.05.23.01.11;849.0;8.05.23.01.11;849.0;811848296
8.05.24.01.00;0;811382475;0.0;;;;0.0;811382475
8.05.26.02.18;0;811382214;0.0;;;;0.0;811382214
8.05.28.01.00;0;914225448;0.0;;;;0.0;914225448
8.05.28.02.11;0;914225461;1249.9;8.05.28.02.11;1249.9;8.05.28.02.11;1249.9;914225461
8.05.28.06.10;0;811380630;0.0;;;;0.0;811380630
8.05.28.09.10;0;809545191;379.0;8.05.28.09.10;379.0;8.05.28.09.10;379.0;809545191
8.05.28.10.18;0;809545218;349.0;8.05.28.10.18;349.0;8.05.28.10.18;349.0;809545218
8.05.33.02.07;0;809544681;599.0;8.05.33.02.07;599.0;8.05.33.02.07;599.0;809544681
8.05.33.03.18;0;809544864;599.0;8.05.33.03.18;599.0;8.05.33.03.18;599.0;809544864
8.05.47.01.01;0;809545008;0.0;;;;0.0;809545008
8.05.47.02.10;0;809544999;0.0;;;;0.0;809544999
8.05.53.06.00;0;811381888;899.0;8.05.53.06.00;899.0;8.05.53.06.00;899.0;811381888
8.05.54.01.10;0;809544074;0.0;;;;0.0;809544074
8.05.57.01.07;0;918649390;0.0;;;;0.0;918649390
8.05.57.02.11;1;918649347;0.0;;;;0.0;918649347
8.05.61.01.116;0;811382590;499.0;8.05.61.01.116;499.0;8.05.61.01.116;499.0;811382590
8.05.61.02.72;0;811382618;0.0;;;;0.0;811382618
8.05.61.03.89;0;811382537;499.0;8.05.61.03.89;499.0;8.05.61.03.89;499.0;811382537
8.05.61.04.07;0;811381331;0.0;;;;0.0;811381331
8.05.61.05.08;0;811381516;0.0;;;;0.0;811381516
8.05.61.06.07;0;811381397;0.0;;;;0.0;811381397
8.05.61.07.18;2;811381430;399.0;8.05.61.07.18;399.0;8.05.61.07.18;399.0;811381430
8.05.61.08.07;2;811382366;399.0;8.05.61.08.07;399.0;8.05.61.08.07;399.0;811382366
8.05.61.09.117;1;811381711;569.0;8.05.61.09.117;569.0;8.05.61.09.117;569.0;811381711
8.05.61.10.69;0;811382266;519.0;8.05.61.10.69;519.0;8.05.61.10.69;519.0;811382266
8.05.61.11.10;2;811382658;1199.0;8.05.61.11.10;1199.0;8.05.61.11.10;1199.0;811382658
8.05.61.12.11;0;811382768;899.0;8.05.61.12.11;899.0;8.05.61.12.11;899.0;811382768
8.05.61.13.10;0;811381868;0.0;;;;0.0;811381868
8.05.61.14.10;0;811381883;0.0;;;;0.0;811381883
8.05.61.15.10;0;811381875;0.0;;;;0.0;811381875
8.05.61.16.10;0;811381856;0.0;;;;0.0;811381856
8.05.61.17.10;0;811386142;0.0;;;;0.0;811386142
8.05.61.18.11;0;809129244;0.0;;;;0.0;809129244
8.05.61.19.18;0;811386135;0.0;;;;0.0;811386135
8.05.61.20.10;0;811381862;0.0;;;;0.0;811381862
8.05.61.21.10;0;811376789;0.0;;;;0.0;811376789
8.05.61.22.11;0;811382877;0.0;;;;0.0;811382877
8.05.61.23.10;0;811817175;999.0;8.05.61.23.10;999.0;8.05.61.23.10;999.0;811817175
8.05.61.24.10;0;811817154;0.0;;;;0.0;811817154
8.05.61.25.11;0;811386367;0.0;;;;0.0;811386367
8.05.61.26.18;0;811386303;0.0;;;;0.0;811386303
8.05.61.27.10;1;914221144;945.0;8.05.61.27.10;945.0;8.05.61.27.10;945.0;914221144
8.05.61.28.10;15;914221178;945.0;8.05.61.28.10;945.0;8.05.61.28.10;945.0;914221178
8.05.61.29.10;0;811386215;0.0;;;;0.0;811386215
8.05.62.01.07;1;811381585;299.0;8.05.62.01.07;299.0;8.05.62.01.07;299.0;811381585
8.05.70.01.10;0;915287397;799.9;8.05.70.01.10;799.9;8.05.70.01.10;799.9;915287397
8.05.70.02.10;0;915287407;3199.9;8.05.70.02.10;3199.9;8.05.70.02.10;3199.9;915287407
8.05.70.03.07;2;914225410;699.9;8.05.70.03.07;699.9;8.05.70.03.07;699.9;914225410
8.05.70.04.10;0;914225423;699.9;8.05.70.04.10;699.9;8.05.70.04.10;699.9;914225423
8.05.74.01.10;0;811382054;0.0;;;;0.0;811382054
8.05.76.01.10;0;811380523;0.0;;;;0.0;811380523
8.05.76.02.10;0;811380519;0.0;;;;0.0;811380519
8.05.76.03.10;0;811380580;0.0;;;;0.0;811380580
8.05.76.04.10;0;811380585;0.0;;;;0.0;811380585
8.05.95.01.01;0;811380593;0.0;;;;0.0;811380593
8.05.95.02.06;0;811385787;0.0;;;;0.0;811385787
8.06.01.01.08;3;811383751;62.9;8.06.01.01.08;62.9;8.06.01.01.08;62.9;811383751
8.06.01.02.11;3;811383613;1010.9;8.06.01.02.11;1010.9;8.06.01.02.11;1010.9;811383613
8.06.01.05.27;0;811383680;62.9;8.06.01.05.27;62.9;8.06.01.05.27;62.9;811383680
8.06.01.06.18;2;811383323;1056.9;8.06.01.06.18;1056.9;8.06.01.06.18;1056.9;811383323
8.06.01.07.01;2;811384145;946.9;8.06.01.07.01;946.9;8.06.01.07.01;946.9;811384145
8.06.01.08.11;3;811384262;946.9;8.06.01.08.11;946.9;8.06.01.08.11;946.9;811384262
8.06.01.09.01;2;811383108;289.0;8.06.01.09.01;289.0;8.06.01.09.01;289.0;811383108
8.06.01.16.07;2;811383218;1056.9;8.06.01.16.07;1056.9;8.06.01.16.07;1056.9;811383218
8.06.02.01.80;17;809129107;2199.0;8.06.02.01.80;2199.0;8.06.02.01.80;2199.0;809129107
8.06.02.02.27;0;914218196;0.0;;;;0.0;914218196
8.06.02.03.80;0;811384412;1499.0;8.06.02.03.80;1499.0;8.06.02.03.80;1499.0;811384412
8.06.02.04.06;0;811384516;1499.0;8.06.02.04.06;1499.0;8.06.02.04.06;1499.0;811384516
8.06.02.05.18;0;914218501;0.0;;;;0.0;914218501
8.06.02.06.12;0;914220708;2199.0;8.06.02.06.12;2199.0;8.06.02.06.12;2199.0;914220708
8.06.02.07.12;0;914218853;1499.0;8.06.02.07.12;1499.0;8.06.02.07.12;1499.0;914218853
8.06.02.08.12;0;917236666;0.0;;;;0.0;917236666
8.06.02.09.80;1;922362906;0.0;;;;0.0;922362906
8.06.02.10.80;3;927766785;0.0;;;;0.0;927766785
8.06.02.11.57;3;927766758;0.0;;;;0.0;927766758
8.06.03.11.07;0;811384572;199.9;8.06.03.11.07;199.9;8.06.03.11.07;199.9;811384572
8.06.03.12.10;0;811384666;199.9;8.06.03.12.10;199.9;8.06.03.12.10;199.9;811384666
8.06.03.13.18;2;811384799;199.9;8.06.03.13.18;199.9;8.06.03.13.18;199.9;811384799
8.06.03.14.06;0;811383839;318.9;8.06.03.14.06;318.9;8.06.03.14.06;318.9;811383839
8.06.03.15.10;0;811383959;318.9;8.06.03.15.10;318.9;8.06.03.15.10;318.9;811383959
8.06.03.16.07;1;811386727;318.9;8.06.03.16.07;318.9;8.06.03.16.07;318.9;811386727
8.06.03.17.18;3;811386752;318.9;8.06.03.17.18;318.9;8.06.03.17.18;318.9;811386752
8.06.03.18.01;3;914970819;0.0;;;;0.0;914970819
8.06.04.03.07;2;811379907;212.9;8.06.04.03.07;212.9;8.06.04.03.07;212.9;811379907
8.06.04.04.18;3;811379960;212.9;8.06.04.04.18;212.9;8.06.04.04.18;212.9;811379960
8.06.04.05.07;0;811384901;283.9;8.06.04.05.07;283.9;8.06.04.05.07;283.9;811384901
8.06.04.05.18;0;811385143;283.9;8.06.04.05.18;283.9;8.06.04.05.18;283.9;811385143
8.06.04.05.57;5;811385050;283.9;8.06.04.05.57;283.9;8.06.04.05.57;283.9;811385050
8.06.04.06.10;35;811385247;212.9;8.06.04.06.10;212.9;8.06.04.06.10;212.9;811385247
8.06.04.07.06;4;811377539;340.9;8.06.04.07.06;340.9;8.06.04.07.06;340.9;811377539
8.06.04.08.10;5;811377657;340.9;8.06.04.08.10;340.9;8.06.04.08.10;340.9;811377657
8.06.04.09.06;31;811385469;212.9;8.06.04.09.06;212.9;8.06.04.09.06;212.9;811385469
8.06.04.10.10;59;811379656;283.9;8.06.04.10.10;283.9;8.06.04.10.10;283.9;811379656
8.06.04.11.16;2;811377366;939.9;8.06.04.11.16;939.9;8.06.04.11.16;939.9;811377366
8.06.04.12.10;8;811377442;939.9;8.06.04.12.10;939.9;8.06.04.12.10;939.9;811377442
8.06.04.13.01;0;914287277;0.0;;;;0.0;914287277
8.06.04.14.18;0;914287300;2180.9;8.06.04.14.18;2180.9;8.06.04.14.18;2180.9;914287300
8.06.04.15.01;0;914287330;0.0;;;;0.0;914287330
8.06.04.16.01;0;812030271;0.0;;;;0.0;812030271
8.06.04.17.10;0;812030253;0.0;;;;0.0;812030253
8.06.04.18.18;0;812030285;0.0;;;;0.0;812030285
8.06.04.19.01;0;812030828;0.0;;;;0.0;812030828
8.06.04.20.10;0;812030772;0.0;;;;0.0;812030772
8.06.04.21.18;0;812030885;2201.9;8.06.04.21.18;2201.9;8.06.04.21.18;2201.9;812030885
8.06.04.22.10;1;811383413;569.0;8.06.04.22.10;569.0;8.06.04.22.10;569.0;811383413
8.06.04.23.18;2;811383524;569.0;8.06.04.23.18;569.0;8.06.04.23.18;569.0;811383524
8.06.04.24.00;0;811379849;0.0;;;;0.0;811379849
8.06.04.25.01;2;914220799;420.9;8.06.04.25.01;420.9;8.06.04.25.01;420.9;914220799
8.06.04.26.01;3;914970792;350.9;8.06.04.26.01;350.9;8.06.04.26.01;350.9;914970792
